8:07:00,100,100,100,100,100,100,100
8:08:00,99,99,99,100,100,99,99
8:09:00,100,100,100,100,100,100,100
8:10:00,100,100,100,100,100,100,100
8:11:00,100,100,100,100,100,100,100
8:12:00,100,100,100,100,100,100,100
8:13:00,99,99,99,100,100,99,99
8:14:00,100,100,100,100,100,100,100
8:15:00,100,100,100,100,100,100,100
8:16:00,100,100,100,100,100,100,100
8:17:00,100,100,100,100,100,100,100
8:18:00,99,99,99,100,100,99,99
8:19:00,100,100,100,100,100,100,100
8:20:00,100,100,100,100,100,100,100
8:21:00,100,100,100,100,100,100,100
8:22:00,100,100,100,100,100,100,100
8:23:00,99,99,99,100,100,99,99
8:24:00,100,100,100,100,100,100,100
8:25:00,100,100,100,100,100,100,100
8:26:00,100,100,100,100,100,100,100
8:27:00,100,100,100,100,100,100,100
8:28:00,99,99,99,100,100,99,99
8:29:00,100,100,100,100,100,100,100
8:30:00,100,100,100,100,100,100,100
8:31:00,100,100,100,100,100,100,100
8:32:00,100,100,100,100,100,100,100
8:33:00,99,99,99,100,100,99,99
8:34:00,100,100,100,100,100,100,100
8:35:00,100,100,100,100,100,100,100
8:36:00,100,100,100,100,100,100,100
8:37:00,100,100,100,100,100,100,100
8:38:00,99,99,99,100,100,99,99
8:39:00,96,99,99,99,99,99,99
8:40:00,100,100,100,100,100,100,100
8:41:00,100,100,100,100,100,100,100
8:42:00,100,100,100,100,100,100,100
8:43:00,99,99,99,100,100,99,99
8:44:00,100,100,100,100,100,100,100
8:45:00,100,100,100,100,100,100,100
8:46:00,100,100,100,100,100,100,100
8:47:00,100,100,100,100,100,100,100
8:48:00,99,99,99,100,100,99,99
8:49:00,100,100,100,100,100,100,100
8:50:00,100,100,100,100,100,100,100
8:51:00,100,100,100,100,100,100,100
8:52:00,100,100,100,100,100,100,100
8:53:00,99,99,99,100,100,99,99
8:54:00,100,100,100,100,100,100,100
8:55:00,100,100,100,100,100,100,100
8:56:00,100,100,100,100,100,100,100
8:57:00,100,100,100,100,100,100,100
8:58:00,99,99,99,100,100,99,99
8:59:00,100,100,100,100,100,100,100
9:00:00,100,100,100,100,100,100,100
9:01:00,100,100,100,100,100,100,100
9:02:00,100,100,100,100,100,100,100
9:03:00,99,99,99,100,100,99,99
9:04:00,100,100,100,100,100,100,100
9:05:00,100,100,100,100,100,100,100
9:06:00,100,100,100,100,100,100,100
9:07:00,100,100,100,100,100,100,100
9:08:00,99,99,99,99,100,99,99
9:09:00,100,100,100,99,100,100,100
9:10:00,100,100,100,99,100,100,100
9:11:00,100,100,100,99,100,100,100
9:12:00,100,100,100,99,100,100,100
9:13:00,99,99,99,99,100,99,99
9:14:00,100,100,100,99,100,100,100
9:15:00,100,100,100,99,100,100,100
9:16:00,100,100,100,99,100,100,100
9:17:00,100,100,100,99,100,100,100
9:18:00,99,99,99,99,100,99,99
9:19:00,100,100,100,99,100,100,100
9:20:00,100,100,100,99,100,100,100
9:21:00,100,100,100,99,100,100,100
9:22:00,100,100,100,99,100,100,100
9:23:00,99,99,99,98,100,99,99
9:24:00,100,100,100,98,100,100,100
9:25:00,100,100,100,99,100,100,100
9:26:00,100,100,100,98,100,100,100
9:27:00,100,100,100,98,100,100,100
9:28:00,99,99,99,98,100,99,99
9:29:00,100,100,100,98,100,100,100
9:30:00,100,100,100,98,100,100,100
9:31:00,100,100,100,98,100,100,100
9:32:00,100,100,99,98,100,100,100
9:33:00,99,99,99,98,100,99,99
9:34:00,100,100,99,98,100,100,100
9:35:00,100,100,99,98,100,100,100
9:36:00,100,100,99,98,100,100,100
9:37:00,100,100,99,98,100,100,100
9:38:00,99,99,99,97,100,98,99
9:39:00,99,99,98,96,99,99,99
9:40:00,100,100,99,97,100,100,100
9:41:00,100,100,99,97,100,100,100
9:42:00,100,100,99,97,100,100,100
9:43:00,99,99,99,97,100,99,99
9:44:00,100,100,99,97,100,100,100
9:45:00,100,100,99,97,100,99,100
9:46:00,100,100,99,96,100,99,100
9:47:00,100,100,99,96,100,99,100
9:48:00,99,99,98,96,100,99,99
9:49:00,100,100,99,96,100,99,100
9:50:00,100,100,99,96,100,99,100
9:51:00,100,100,99,96,100,99,100
9:52:00,100,100,99,96,100,99,100
9:53:00,99,99,98,95,100,99,99
9:54:00,100,100,99,95,100,99,100
9:55:00,100,100,99,96,100,99,100
9:56:00,100,100,99,96,100,99,100
9:57:00,100,100,99,95,100,99,100
9:58:00,99,99,98,95,100,99,99
9:59:00,100,100,98,95,100,99,100
10:00:00,100,100,98,95,100,99,99
10:01:00,100,100,98,95,100,99,99
10:02:00,100,100,98,95,100,99,99
10:03:00,99,99,98,95,100,98,99
10:04:00,100,100,98,95,100,99,99
10:05:00,100,100,98,95,100,99,99
10:06:00,100,100,98,95,100,98,99
10:07:00,100,100,98,95,100,98,99
10:08:00,99,99,98,94,100,98,99
10:09:00,100,100,98,94,100,98,99
10:10:00,100,100,98,94,100,98,99
10:11:00,100,100,98,94,100,98,99
10:12:00,100,100,98,94,100,98,99
10:13:00,99,99,97,93,100,97,98
10:14:00,100,100,98,93,100,97,99
10:15:00,100,100,98,93,100,97,98
10:16:00,100,100,98,93,100,97,98
10:17:00,100,100,98,93,100,97,98
10:18:00,99,99,97,92,100,96,98
10:19:00,100,100,97,92,100,97,98
10:20:00,100,100,97,92,100,97,98
10:21:00,100,100,97,92,100,96,98
10:22:00,100,100,97,92,100,96,98
10:23:00,99,99,97,92,100,96,98
10:24:00,100,100,97,92,100,96,98
10:25:00,100,100,97,92,100,96,98
10:26:00,100,100,97,92,100,96,98
10:27:00,100,100,97,92,100,96,98
10:28:00,99,99,96,92,100,95,97
10:29:00,100,100,97,92,100,96,98
10:30:00,100,100,97,92,100,96,98
10:31:00,100,100,97,91,100,96,98
10:32:00,100,100,97,91,100,96,98
10:33:00,99,99,96,91,100,95,97
10:34:00,100,100,97,91,100,96,97
10:35:00,100,100,97,91,100,95,97
10:36:00,100,100,97,91,100,95,97
10:37:00,100,100,97,91,100,95,97
10:38:00,99,99,96,91,100,95,97
10:39:00,99,99,95,90,99,95,96
10:40:00,100,100,97,91,100,95,97
10:41:00,100,100,97,91,100,95,97
10:42:00,100,100,97,91,100,95,97
10:43:00,99,99,97,90,100,94,96
10:44:00,100,100,96,90,100,95,97
10:45:00,100,100,96,91,100,95,97
10:46:00,100,100,96,91,100,95,97
10:47:00,100,100,96,91,100,95,97
10:48:00,99,99,96,90,100,94,97
10:49:00,100,100,96,90,100,95,97
10:50:00,100,100,96,90,100,95,97
10:51:00,100,100,96,90,100,95,96
10:52:00,100,100,96,90,100,95,96
10:53:00,99,99,96,90,100,94,96
10:54:00,100,100,96,90,100,94,96
10:55:00,100,100,96,90,100,94,96
10:56:00,100,100,96,90,100,94,96
10:57:00,100,100,96,90,100,94,96
10:58:00,99,99,96,90,100,94,95
10:59:00,100,100,96,90,100,94,96
11:00:00,100,100,96,90,100,94,96
11:01:00,100,100,96,90,100,94,96
11:02:00,100,100,96,90,100,94,96
11:03:00,99,99,96,90,100,94,95
11:04:00,100,100,96,90,100,94,96
11:05:00,100,100,96,90,100,94,96
11:06:00,100,100,96,90,100,94,96
11:07:00,100,100,96,90,100,94,95
11:08:00,99,99,96,89,100,93,95
11:09:00,100,100,96,90,100,94,95
11:10:00,100,100,96,89,100,94,95
11:11:00,100,100,96,90,100,94,95
